,dist_code,year,state_code,rice_irrigated_area_(1000_ha),wheat_irrigated_area_(1000_ha),kharif_sorghum_irrigated_area_(1000_ha),rabi_sorghum_irrigated_area_(1000_ha),sorghum_irrigated_area_(1000_ha),pearl_millet_irrigated_area_(1000_ha),maize_irrigated_area_(1000_ha),finger_millet_irrigated_area_(1000_ha),barley_irrigated_area_(1000_ha),chickpea_irrigated_area_(1000_ha),pigeonpea_irrigated_area_(1000_ha),minor_pulses_irrigated_area_(1000_ha),pulses_irrigated_area_(1000_ha),groundnut_irrigated_area_(1000_ha),sesamum_irrigated_area_(1000_ha),linseed_irrigated_area_(1000_ha),sugarcane_irrigated_area_(1000_ha),cotton_irrigated_area_(1000_ha),state_name_y,dist_name_y,nitrogen_share_in_npk_(percent),phosphate_share_in_npk_(percent),potash_share_in_npk_(percent),january_rainfall_(millimeters),february_rainfall_(millimeters),march_rainfall_(millimeters),april_rainfall_(millimeters),may_rainfall_(millimeters),june_rainfall_(millimeters),july_rainfall_(millimeters),august_rainfall_(millimeters),september_rainfall_(millimeters),october_rainfall_(millimeters),november_rainfall_(millimeters),december_rainfall_(millimeters),annual_rainfall_(millimeters),wheat_yield_(kg_per_ha),kharif_sorghum_yield_(kg_per_ha),rabi_sorghum_yield_(kg_per_ha),sorghum_yield_(kg_per_ha),maize_yield_(kg_per_ha),finger_millet_yield_(kg_per_ha),barley_yield_(kg_per_ha),pigeonpea_yield_(kg_per_ha),minor_pulses_yield_(kg_per_ha),sesamum_yield_(kg_per_ha),rapeseed_and_mustard_yield_(kg_per_ha),safflower_yield_(kg_per_ha),castor_yield_(kg_per_ha),linseed_yield_(kg_per_ha),sunflower_yield_(kg_per_ha),soyabean_yield_(kg_per_ha),oilseeds_yield_(kg_per_ha),cotton_yield_(kg_per_ha),january_maximum_temperature_(centigrate),february_maximum_temperature_(centigrate),march_maximum_temperature_(centigrate),april_maximum_temperature_(centigrate),may_maximum_temperature_(centigrate),june_maximum_temperature_(centigrate),july_maximum_temperature_(centigrate),august_maximum_temperature_(centigrate),september_maximum_temperature_(centigrate),october_maximum_temperature_(centigrate),november_maximum_temperature_(centigrate),december_maximum_temperature_(centigrate),january_minimum_temperature_(centigrate),february_minimum_temperature_(centigrate),march_minimum_temperature_(centigrate),april_minimum_temperature_(centigrate),may_minimum_temperature_(centigrate),june_minimum_temperature_(centigrate),july_minimum_temperature_(centigrate),august_minimum_temperature_(centigrate),september_minimum_temperature_(centigrate),october_minimum_temperature_(centigrate),november_minimum_temperature_(centigrate),december_minimum_temperature_(centigrate)
29,2,1996,14,14.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Bastar,63.2,29.4,7.5,0.6,0.0,0.0,0.0,0.0,203.6,348.0,412.1,194.8,22.2,0.2,0.0,1181.5,1650.0,1049.18,948.28,1000.0,1586.07,0.0,0.0,1208.33,383.04,241.38,640.35,0.0,0.0,274.51,0.0,1000.0,361.51,0.0,29.11000061,30.90999985,35.18999863,36.38999939,38.61000061,33.36000061,28.48999977,27.77000046,29.14999962,29.18000031,28.45000076,27.03000069,12.88000011,14.72000027,19.62999916,22.06999969,25.25,23.67000008,22.40999985,21.62000084,22.13999939,19.46999931,14.97000027,11.18000031
30,2,1997,14,13.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Bastar,70.2,21.3,8.5,5.2,0.0,5.5,76.2,6.4,94.9,412.9,411.2,173.2,22.4,11.8,15.9,1235.6,1571.43,1147.19,0.0,824.26,1391.84,0.0,0.0,1083.33,343.3,193.55,533.98,0.0,0.0,250.0,0.0,500.0,296.15,0.0,27.23999977,30.03000069,34.58000183,34.52999878,37.29000092,34.04000092,28.73999977,28.28000069,29.02000046,29.40999985,29.59000015,28.5,10.72999954,14.10999966,19.04000092,20.29999924,23.88999939,24.37000084,22.70000076,22.18000031,21.89999962,19.70000076,16.56999969,13.43000031
31,2,1998,14,27.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Bastar,50.5,35.1,14.4,0.0,9.4,0.0,10.9,32.6,109.1,323.1,236.2,136.7,79.3,52.8,0.0,990.1,1583.33,1144.44,1333.33,1175.93,1531.0,0.0,0.0,1176.47,286.62,206.35,549.38,0.0,0.0,308.82,0.0,1000.0,319.31,0.0,29.06999969,31.09000015,34.43999863,36.88000107,38.52999878,34.54999924,28.62999916,28.76000023,29.37999916,30.06999969,28.78000069,26.52000046,13.14999962,15.39999962,18.72999954,22.87999916,25.29000092,24.79000092,22.55999947,22.75,22.21999931,20.62000084,16.05999947,10.80000019
32,2,1999,14,16.47,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Bastar,58.1,30.7,11.2,0.0,0.0,0.0,0.0,60.6,236.6,223.2,536.9,259.9,112.5,0.0,0.0,1429.7,0.0,0.0,0.0,0.0,1864.0,299.11,0.0,1163.09,375.97,241.18,1044.64,0.0,0.0,308.14,250.0,1000.0,397.8,0.0,27.35000038,31.85000038,35.40999985,38.29999924,37.09999847,32.38999939,28.46999931,27.60000038,28.52000046,29.67000008,28.27000046,26.96999931,10.65999985,15.64000034,19.45000076,24.22999954,23.87999916,22.79999924,22.37000084,21.59000015,21.45000076,20.21999931,14.81000042,11.25
33,2,2002,14,18.17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Bastar,54.3,32.5,13.2,-1.0,-1.0,-1.0,-1.0,-1.0,159.9,222.0,377.3,133.9,31.6,-1.0,-1.0,-1.0,1799.04,631.02,0.0,631.02,1424.78,197.37,0.0,378.18,223.07,274.51,245.56,0.0,0.0,237.7,166.67,727.27,260.6,142.86,27.73999977,31.02000046,34.75999832,37.27000046,38.99000168,32.83000183,29.71999931,27.14999962,29.20999908,29.38999939,27.45000076,28.05999947,11.35000038,15.10999966,19.06999969,23.15999985,25.78000069,23.34000015,23.85000038,21.13999939,22.20999908,19.98999977,14.43000031,12.51000023
34,2,2004,14,17.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Bastar,60.0,25.3,14.7,55.5,11.5,1.7,33.9,52.2,331.7,389.7,322.4,322.5,120.3,2.8,0.0,1644.2,1479.26,698.59,0.0,698.59,1647.57,272.6,0.0,538.73,327.91,336.45,412.81,0.0,333.33,377.36,142.86,1166.67,302.52,0.0,27.23999977,29.37000084,34.77999878,36.70000076,36.97000122,32.27999878,28.20000076,27.61000061,29.09000015,28.63999939,27.34000015,26.67000008,10.85000038,13.44999981,19.09000015,22.59000015,23.75,22.79000092,22.32999992,21.60000038,22.09000015,19.25,14.31999969,11.11999989
35,2,2005,14,19.29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Bastar,57.7,29.8,12.6,21.8,21.6,3.6,25.9,89.2,165.2,261.7,252.9,344.8,229.2,3.2,0.0,1419.1,1479.26,543.86,0.0,543.86,1647.57,272.6,0.0,538.73,377.74,336.45,412.81,0.0,333.33,377.36,142.86,1166.67,289.31,0.0,28.39999962,31.19000053,34.77000046,36.84000015,38.00999832,35.13000107,27.87000084,28.02000046,28.75,29.34000015,26.53000069,26.38999939,12.01000023,15.27999973,19.07999992,22.72999954,24.79999924,25.63999939,22.01000023,22.02000046,21.75,19.95000076,13.51000023,10.84000015
36,2,2006,14,22.16,-1.0,-1.0,-1.0,-1.0,-1.0,2.29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Bastar,59.7,29.7,10.6,0.0,0.0,43.7,132.0,90.0,127.3,491.0,422.0,309.3,1.6,92.9,0.0,1709.8,1666.67,1391.03,0.0,597.35,1322.31,255.56,0.0,485.92,390.94,287.75,259.62,0.0,0.0,335.03,285.71,833.33,242.47,0.0,27.75,31.38999939,33.47999954,36.43000031,36.34000015,33.36999893,28.13999939,27.67000008,28.85000038,29.65999985,28.23999977,27.81999969,11.35999966,15.47999954,17.79000092,22.30999947,23.12999916,23.88999939,22.27000046,21.65999985,21.85000038,20.27000046,15.22000027,12.26000023
37,2,2007,14,23.13,-1.0,-1.0,-1.0,-1.0,-1.0,2.36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.45,-1.0,Chhattisgarh,Bastar,77.0,17.6,5.4,0.0,15.3,0.0,13.5,68.6,337.0,195.9,377.4,157.7,93.8,0.0,0.0,1259.2,1970.24,0.0,0.0,850.0,1818.43,286.71,0.0,733.33,403.64,388.28,402.27,0.0,0.0,341.97,250.0,1200.0,423.88,0.0,28.45000076,30.29000092,34.56000137,36.63999939,38.45000076,32.74000168,28.63999939,28.25,28.71999931,28.65999985,27.45000076,28.19000053,12.06000042,14.36999989,18.87000084,22.52000046,25.22999954,23.26000023,22.77000046,22.25,21.70999908,19.27000046,14.43000031,12.64000034
38,2,2008,14,23.14,-1.0,-1.0,-1.0,-1.0,-1.0,2.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.76,-1.0,Chhattisgarh,Bastar,54.7,31.1,14.2,10.0,18.2,135.5,17.7,40.3,183.9,360.2,380.5,239.5,11.8,0.7,0.0,1398.3,1520.47,0.0,0.0,817.31,1612.39,283.43,0.0,600.0,305.75,316.41,331.35,0.0,0.0,262.2,200.0,1666.67,344.73,0.0,28.37000084,29.88999939,33.68000031,36.43999863,39.13999939,31.75,28.20000076,27.85000038,28.48999977,29.37999916,28.52000046,28.36000061,11.97999954,13.97000027,17.98999977,22.31999969,25.93000031,22.26000023,22.34000015,21.84000015,21.47999954,19.97999954,15.5,12.80000019
39,2,2009,14,23.14,-1.0,-1.0,-1.0,-1.0,-1.0,3.08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.33,-1.0,Chhattisgarh,Bastar,55.4,35.6,9.0,0.0,0.0,0.0,0.0,41.9,87.6,446.9,315.5,113.0,26.0,0.0,0.0,1030.9,1798.78,0.0,0.0,1180.49,1764.74,266.57,0.0,548.12,336.39,460.67,452.83,0.0,0.0,288.59,333.33,1500.0,452.9,0.0,29.65999985,32.56000137,34.61999893,37.97999954,38.15999985,34.86000061,27.62999916,28.80999947,30.0,28.92000008,28.85000038,27.57999992,13.27000046,16.64999962,18.93000031,23.87000084,24.94000053,25.37000084,21.77000046,22.79999924,23.0,19.52000046,15.82999992,12.02000046
40,2,2010,14,24.9,-1.0,-1.0,-1.0,-1.0,-1.0,3.82,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Bastar,55.3,30.1,14.6,6.1,3.1,10.1,36.0,38.2,133.1,422.7,436.8,320.1,151.5,35.4,30.1,1623.2,2000.0,1629.63,0.0,1629.63,2025.21,0.0,0.0,404.35,390.73,413.93,440.68,0.0,0.0,350.0,666.67,0.0,303.34,0.0,27.67000008,31.30999947,35.93000031,38.77000046,38.47999954,34.20999908,27.79000092,28.59000015,28.70999908,29.11000061,29.79000092,26.60000038,11.27999973,15.39000034,20.23999977,24.64999962,25.26000023,24.72999954,21.92000008,22.59000015,21.70000076,19.70999908,16.77000046,11.03999996
41,2,2011,14,27.09,1.09,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.1,0.0,0.27,0.38,0.0,0.0,0.0,0.75,0.0,Chhattisgarh,Bastar,51.3,35.8,13.0,0.0,29.1,0.0,50.4,86.4,120.4,241.5,292.3,328.3,12.0,0.0,0.1,1160.5,1872.18,903.67,0.0,903.67,2063.0,250.74,0.0,418.92,333.48,451.96,576.54,0.0,0.0,460.18,142.86,1000.0,332.3,0.0,27.20999908,30.06999969,34.50999832,35.11999893,37.90999985,32.27999878,28.38999939,28.09000015,28.54999924,29.75,28.20999908,27.84000015,10.81999969,14.15999985,18.80999947,21.0,24.69000053,22.79999924,22.52000046,22.07999992,21.54000092,20.36000061,15.18999958,12.28999996
42,2,2012,14,28.22,1.07,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.11,0.0,0.22,0.33,0.0,0.0,0.0,0.54,0.0,Chhattisgarh,Bastar,59.3,31.0,9.6,31.1,0.0,1.2,68.5,44.3,123.5,406.8,451.0,366.8,29.6,19.8,0.0,1542.6,1976.0,860.99,0.0,860.99,2053.36,292.47,0.0,657.28,374.04,310.22,586.0,0.0,0.0,518.52,200.0,1333.33,323.46,0.0,28.32999992,31.30999947,34.95999908,36.95999908,38.97000122,34.31999969,27.38999939,27.62000084,28.70999908,28.93000031,27.79000092,28.26000023,11.93999958,15.39999962,19.27000046,22.84000015,25.75,24.84000015,21.52000046,21.61000061,21.70000076,19.54999924,14.77000046,12.69999981
43,2,2013,14,29.8,0.88,0.0,0.0,0.0,0.0,8.72,0.0,0.0,0.11,0.0,0.27,0.37,0.0,0.0,0.0,0.73,0.0,Chhattisgarh,Bastar,62.2,26.8,11.0,0.0,14.9,0.0,90.7,32.3,433.6,294.9,236.0,147.8,180.6,3.7,0.0,1434.5,1804.12,0.0,0.0,726.03,2347.33,251.16,0.0,628.44,358.0,277.23,597.94,0.0,0.0,509.8,0.0,1000.0,328.73,0.0,29.10000038,30.87999916,34.65000153,36.65999985,39.09999847,31.62999916,27.04999924,28.03000069,29.21999931,29.10000038,27.77000046,26.96999931,12.71000004,14.97000027,18.95999908,22.54000092,25.87999916,22.14999962,21.19000053,22.03000069,22.21999931,19.70999908,14.73999977,11.42000008
44,2,2014,14,31.07,0.73,0.0,0.0,0.0,0.0,8.93,0.0,0.0,0.13,0.0,0.26,0.39,0.0,0.0,0.0,0.73,0.0,Chhattisgarh,Bastar,59.0,29.7,11.3,0.0,0.0,30.9,43.9,62.4,129.3,388.8,340.2,379.4,100.7,1.0,0.0,1476.6,2296.3,0.0,0.0,950.0,2016.94,262.91,0.0,635.94,361.46,404.93,573.17,0.0,0.0,500.0,200.0,1000.0,332.86,0.0,32.77999878,30.20000076,33.79999924,37.00999832,36.81000137,34.70000076,28.77000046,28.69000053,28.85000038,29.27000046,27.87000084,26.87999916,16.38999939,14.27000046,18.09000015,22.88999939,23.59000015,25.21999931,22.90999985,22.68000031,21.85000038,19.88999939,14.85000038,11.32999992
45,2,2015,14,32.58,0.74,0.0,0.0,0.0,0.0,8.75,0.0,0.0,0.17,0.0,0.29,0.45,0.0,0.0,0.0,0.78,0.0,Chhattisgarh,Bastar,52.1,35.3,12.6,2.4,2.6,26.2,73.8,49.5,411.9,149.8,406.8,381.7,22.7,0.2,10.9,1538.5,2083.33,0.0,0.0,910.18,2151.35,190.91,0.0,608.04,308.41,384.38,640.2,0.0,0.0,402.3,250.0,555.56,290.81,0.0,27.35000038,30.78000069,34.34000015,35.47000122,37.72999954,31.61000061,29.14999962,28.68000031,29.45000076,30.23999977,28.97999954,29.45999908,16.38999939,14.27000046,18.09000015,22.88999939,23.59000015,25.21999931,22.90999985,22.68000031,21.85000038,19.88999939,15.94999981,13.89999962
46,3,1990,14,361.0,4.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Raipur,58.2,26.2,15.6,0.0,18.3,1.6,0.0,116.8,231.9,255.7,296.3,380.5,224.1,14.7,1.4,1541.3,1111.76,833.33,0.0,833.33,857.14,0.0,0.0,814.81,315.42,164.71,691.36,500.0,0.0,150.23,0.0,818.18,320.0,0.0,28.84000015,30.12999916,33.06000137,38.13999939,39.36999893,35.33000183,29.37999916,30.25,30.51000023,30.17000008,29.20000076,28.05999947,14.30000019,17.48999977,20.68000031,25.87999916,26.63999939,25.17000008,23.37999916,24.10000038,23.68000031,21.04000092,17.06999969,13.84000015
47,3,1991,14,382.73,2.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Raipur,55.4,31.7,12.9,7.4,0.0,8.7,-1.0,6.6,167.5,344.5,395.5,47.0,28.1,0.9,1.0,1007.2,907.28,800.0,0.0,800.0,900.0,0.0,0.0,720.0,376.37,139.24,466.67,0.0,0.0,195.77,342.86,950.0,363.87,0.0,26.81999969,31.63999939,35.02000046,38.20000076,41.59000015,36.27000046,31.07999992,29.87999916,31.20000076,30.80999947,28.36000061,26.94000053,14.60000038,17.93000031,21.95999908,24.96999931,29.52000046,25.72999954,24.70000076,23.71999931,23.96999931,21.78000069,15.56000042,13.10999966
48,3,1992,14,399.55,3.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Raipur,61.0,25.6,13.3,0.0,0.0,0.0,0.0,10.4,127.0,403.5,392.5,-1.0,-1.0,-1.0,0.0,1056.4,988.02,800.0,0.0,800.0,1400.0,0.0,0.0,808.51,460.3,186.67,535.56,200.0,0.0,218.6,352.94,1157.89,468.38,0.0,26.42000008,28.94000053,35.72000122,39.68000031,41.72000122,37.88999939,31.88999939,29.86000061,30.53000069,31.25,29.64999962,27.21999931,13.61999989,16.68000031,21.70000076,24.53000069,28.01000023,26.77000046,25.40999985,23.60000038,23.29999924,21.15999985,16.27000046,12.52000046
49,3,1993,14,410.03,5.72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Raipur,66.2,26.8,7.0,0.0,2.7,3.7,0.0,0.0,136.2,381.0,314.2,202.9,58.5,-1.0,-1.0,1106.6,1153.44,1000.0,0.0,1000.0,1444.44,0.0,0.0,891.3,422.75,232.88,430.38,250.0,0.0,255.92,333.33,1172.41,443.4,0.0,27.98999977,30.20000076,34.40000153,38.66999817,41.75999832,37.97999954,31.17000008,30.22999954,30.54999924,31.47999954,28.95000076,26.75,14.42000008,17.05999947,19.52000046,24.95999908,28.92000008,27.90999985,24.79999924,24.45999908,23.40999985,21.48999977,15.76000023,12.43000031
50,3,1994,14,415.34,5.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Raipur,64.3,27.8,8.0,0.0,2.7,0.0,0.0,56.8,351.6,556.5,409.5,235.8,150.4,0.9,0.0,1764.2,1217.39,750.0,0.0,750.0,857.14,0.0,0.0,842.11,411.91,174.6,473.68,333.33,0.0,265.12,333.33,1000.0,390.31,0.0,28.45000076,29.25,36.13000107,38.38000107,42.31000137,36.09999847,29.20000076,29.35000038,31.03000069,31.54000092,28.47999954,27.53000069,14.30000019,17.37999916,22.01000023,24.0,28.51000023,26.12999916,23.20999908,23.47999954,23.11000061,20.87000084,15.96000004,12.44999981
51,3,1995,14,434.81,3.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Raipur,64.3,27.8,8.0,17.7,2.5,21.0,3.9,36.2,115.6,458.0,241.4,122.6,27.8,1.2,0.0,1047.9,1226.42,750.0,0.0,750.0,1142.86,0.0,0.0,707.32,417.68,196.43,611.11,333.33,0.0,203.12,500.0,1000.0,393.16,0.0,25.81999969,30.17000008,34.52000046,38.68000031,40.08000183,38.68000031,31.05999947,31.22999954,30.84000015,31.46999931,28.79999924,28.62000084,12.43999958,16.54999924,19.62999916,23.71999931,27.23999977,28.32999992,24.10000038,24.48999977,24.01000023,21.56999969,17.04999924,13.92000008
52,3,1996,14,403.41,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Raipur,64.3,27.8,8.0,1.4,0.0,0.2,0.8,0.5,58.0,246.4,443.0,123.1,93.3,0.0,0.0,966.7,1176.06,666.67,0.0,666.67,1000.0,0.0,0.0,710.53,419.46,181.82,588.24,333.33,0.0,207.65,1000.0,1000.0,385.92,0.0,28.27000046,31.17000008,35.83000183,39.06000137,42.90999985,37.93000031,31.44000053,30.05999947,31.31999969,31.52000046,30.34000015,27.90999985,15.07999992,16.20999908,22.10000038,24.19000053,28.81999969,26.31999969,24.10000038,23.42000008,24.31999969,20.27000046,15.31000042,12.35000038
53,3,1997,14,432.99,2.61,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Raipur,64.1,26.6,9.2,1.0,0.0,1.7,60.8,0.0,114.9,343.9,429.1,123.3,22.0,11.6,53.6,1161.9,977.78,833.33,0.0,833.33,875.0,0.0,0.0,523.81,140.76,173.08,466.67,333.33,0.0,155.28,500.0,1090.91,378.38,0.0,26.86000061,29.45000076,34.93000031,37.08000183,41.50999832,38.40999985,31.32999992,30.72999954,31.05999947,31.70999908,30.54999924,27.40999985,12.42000008,15.64999962,21.29999924,22.60000038,27.22999954,26.89999962,24.18000031,24.28000069,23.61000061,20.45999908,17.54999924,15.21000004
54,3,1998,14,416.66,3.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Raipur,65.5,29.5,5.0,12.7,8.8,14.8,8.4,12.8,173.6,180.8,144.4,164.9,52.0,55.9,0.0,829.1,1005.62,800.0,0.0,800.0,833.33,0.0,0.0,620.69,270.98,184.21,540.54,0.0,0.0,189.78,500.0,684.21,409.08,0.0,27.04999924,30.20999908,34.49000168,38.88000107,42.72999954,39.31000137,31.54000092,31.0,31.63999939,32.15000153,29.53000069,27.53000069,15.21000004,17.45999908,20.07999992,25.36000061,29.12000084,27.40999985,24.20000076,24.96999931,23.93000031,22.05999947,17.79000092,12.53999996
55,3,1999,14,468.78,5.06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Raipur,64.5,27.5,8.0,0.0,2.8,0.0,0.0,23.7,169.1,190.1,371.1,182.9,27.8,0.0,0.0,967.5,0.0,0.0,0.0,0.0,1250.0,267.86,0.0,749.35,400.71,239.38,917.81,285.71,0.0,261.15,448.28,904.76,495.85,0.0,27.34000015,31.93000031,36.29999924,40.40000153,41.43999863,36.70000076,31.40999985,29.87999916,30.45000076,31.67000008,30.65999985,27.76000023,12.13000011,16.87000084,20.82999992,26.59000015,27.93000031,25.56999969,23.96999931,23.85000038,23.12999916,21.57999992,15.72999954,12.77000046
56,3,2002,14,382.83,7.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.54,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Raipur,58.1,32.4,9.5,-1.0,-1.0,-1.0,-1.0,-1.0,167.5,89.8,300.0,154.1,14.2,-1.0,-1.0,-1.0,1281.27,1000.0,0.0,1000.0,1194.17,247.79,0.0,288.25,304.3,273.71,319.44,222.22,0.0,308.41,338.98,684.21,553.59,0.0,27.77000046,31.21999931,35.47000122,39.95000076,42.88999939,36.84999847,32.70000076,29.53000069,30.87000084,31.32999992,28.95999908,29.43000031,13.85999966,17.45000076,21.13999939,25.93000031,29.40999985,26.15999985,26.29000092,23.48999977,23.85000038,21.45000076,15.92000008,15.14000034
57,3,2004,14,431.75,8.14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.09,-1.0,-1.0,3.2,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Raipur,55.8,31.7,12.5,36.7,32.4,10.9,11.7,24.0,217.3,341.5,143.0,86.6,35.1,0.0,0.0,939.2,1037.01,653.85,0.0,653.85,1145.16,293.58,0.0,371.36,286.83,312.09,363.34,232.56,500.0,227.59,376.62,1287.5,527.87,666.67,27.07999992,29.32999992,36.25,38.72000122,41.83000183,36.43999863,30.81999969,29.95000076,31.30999947,30.23999977,28.81999969,27.59000015,13.18000031,15.56000042,21.93000031,24.70000076,28.35000038,25.75,24.39999962,23.90999985,24.29000092,20.36000061,15.77999973,13.30000019
58,3,2005,14,452.19,7.31,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.39,-1.0,-1.0,4.62,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Raipur,50.1,38.0,11.9,68.6,25.0,0.9,2.4,25.9,155.9,493.5,255.3,229.3,91.2,0.0,0.0,1348.0,1037.01,653.85,0.0,653.85,1145.16,293.58,0.0,371.36,370.11,312.09,363.34,232.56,500.0,227.59,376.62,1287.5,529.9,0.0,27.70000076,31.37999916,35.81999969,38.68999863,42.25999832,40.56000137,30.47999954,30.57999992,30.96999931,31.18000031,27.88999939,26.86000061,13.80000019,17.61000061,21.48999977,24.67000008,28.78000069,29.87000084,24.05999947,24.54000092,23.85000038,21.30999947,14.85000038,12.56999969
59,3,2006,14,489.51,6.35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.85,-1.0,-1.0,4.19,-1.0,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Raipur,57.0,28.0,15.0,0.0,0.0,35.6,31.2,72.0,59.6,384.5,430.5,177.5,14.4,1.4,0.0,1206.7,928.95,760.87,0.0,760.87,900.38,271.74,0.0,297.48,460.59,305.97,336.8,240.0,0.0,248.82,369.43,1202.53,485.4,400.0,27.76000023,32.47000122,33.95999908,38.72999954,40.68000031,37.90000153,30.62999916,29.84000015,31.14999962,31.85000038,30.02000046,28.87000084,13.85999966,18.69000053,19.63999939,24.70000076,27.20000076,27.20999908,24.20999908,23.79999924,24.12000084,21.97999954,16.97999954,14.57999992
60,3,2007,14,513.55,7.12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.76,-1.0,-1.0,4.21,1.95,-1.0,-1.0,-1.0,-1.0,Chhattisgarh,Raipur,51.6,29.8,18.6,0.0,19.5,0.2,0.2,4.1,525.2,320.1,284.6,238.0,28.3,14.0,0.0,1434.2,1145.36,80.57,0.0,1023.7,1142.29,280.9,0.0,479.45,625.47,304.6,398.27,266.67,0.0,314.0,350.0,1458.33,650.35,0.0,28.20999908,30.89999962,34.88999939,39.20999908,42.06000137,37.40000153,31.20000076,30.47999954,30.80999947,30.69000053,28.81999969,28.31999969,14.30000019,17.12999916,20.56999969,25.19000053,28.57999992,26.70999908,24.78000069,24.44000053,23.79000092,20.80999947,15.77999973,14.02999973
